word_id	aspect	partner	imperative_sg	imperative_pl	past_m	past_f	past_n	past_pl	presfut_conj_id
1145	perfective	вытаскивать;тащить	вы'тащь	вы'тащьте	вы'тащил	вы'тащила	вы'тащило	вы'тащили	273
1151	imperfective	обратиться	обраща'йся	обраща'йтесь	обраща'лся	обраща'лась	обраща'лось	обраща'лись	876
1155	imperfective	воспользоваться;попользоваться	по'льзуйся	по'льзуйтесь	по'льзовался	по'льзовалась	по'льзовалось	по'льзовались	1265
1162	imperfective	прочесть	чти'	чти'те	чёл	чла'	чло'	чли'	2182
1164	imperfective	открыть	открыва'й	открыва'йте	открыва'л	открыва'ла	открыва'ло	открыва'ли	1010
1168	perfective	браться	возьми'сь	возьми'тесь	взя'лся	взяла'сь	взя'лось,взяло'сь	взя'лись	90
1169	perfective	встречаться	встре'ться	встре'тьтесь	встре'тился	встре'тилась	встре'тилось	встре'тились	184
1171	imperfective	заметить	замеча'й	замеча'йте	замеча'л	замеча'ла	замеча'ло	замеча'ли	489
1172	imperfective	понаблюдать	наблюда'й	наблюда'йте	наблюда'л	наблюда'ла	наблюда'ло	наблюда'ли	755
1180	perfective	опускать	опусти'	опусти'те	опусти'л	опусти'ла	опусти'ло	опусти'ли	959
1182	perfective	спешивать	спе'шь	спе'шьте	спе'шил	спе'шила	спе'шило	спе'шили	1900
1191	perfective	оборачиваться;обёртываться	оберни'сь	оберни'тесь	оберну'лся	оберну'лась	оберну'лось	оберну'лись	847
1195	perfective	останавливать	останови'	останови'те	останови'л	останови'ла	останови'ло	останови'ли	982
1202	imperfective	покурить	кури'	кури'те	кури'л	кури'ла	кури'ло	кури'ли	691
1203	imperfective		состо'й	состо'йте	состоя'л	состоя'ла	состоя'ло	состоя'ли	1884
1207	perfective	просыпаться	просни'сь	просни'тесь	просну'лся	просну'лась	просну'лось	просну'лись	1569
1208	perfective	устраивать	устро'й	устро'йте	устро'ил	устро'ила	устро'ило	устро'или	2131
1209	perfective	нравиться	понра'вься	понра'вьтесь	понра'вился	понра'вилась	понра'вилось	понра'вились	1285
1210	perfective	являться	яви'сь	яви'тесь	яви'лся	яви'лась	яви'лось	яви'лись	2205
1216	imperfective	заплатить;уплатить	плати'	плати'те	плати'л	плати'ла	плати'ло	плати'ли	1122
1220	perfective	ложиться	ля'г	ля'гте	лёг	легла'	легло'	легли'	706
1228	imperfective	подышать;дыхнуть	дыши'	дыши'те	дыша'л	дыша'ла	дыша'ло	дыша'ли	396
1233	perfective	ждать	подожди'	подожди'те	подожда'л	подождала'	подожда'ло	подожда'ли	1186
1240	perfective	привозить	привези'	привези'те	привёз	привезла'	привезло'	привезли'	1419
1245	imperfective	повторить	повторя'й	повторя'йте	повторя'л	повторя'ла	повторя'ло	повторя'ли	1148
1249	imperfective	посчитаться	счита'йся	счита'йтесь	счита'лся	счита'лась	счита'лось	счита'лись	2231
1251	perfective	рождаться	роди'сь	роди'тесь	роди'лся	родила'сь	роди'лось	родили'сь	1716
1256	perfective	спадать	спади'	спади'те	спа'л	спа'ла	спа'ло	спа'ли	1897
1259	perfective	проговаривать	проговори'	проговори'те	проговори'л	проговори'ла	проговори'ло	проговори'ли	1525
1260	perfective	выбирать	вы'бери	вы'берите	вы'брал	вы'брала	вы'брало	вы'брали	201
1265	perfective	раздаваться	разда'йся	разда'йтесь	разда'лся,раздался'	раздала'сь	раздало'сь,раздало'сь	раздали'сь	1637
1271	perfective	собирать	собери'	собери'те	собра'л	собрала'	собра'ло	собра'ли	1834
1276	imperfective	выучить;научить;обучить	учи'	учи'те	учи'л	учи'ла	учи'ло	учи'ли	2152
1282	imperfective	поездить	е'зди	е'здите	е'здил	е'здила	е'здило	е'здили	397
1284	perfective	извинять	извини'	извини'те	извини'л	извини'ла	извини'ло	извини'ли	564
1288	perfective	усмехаться	усмехни'сь	усмехни'тесь	усмехну'лся	усмехну'лась	усмехну'лось	усмехну'лись	2118
1294	imperfective	найти	находи'	находи'те	находи'л	находи'ла	находи'ло	находи'ли	826
1297	imperfective	зайти	заходи'	заходи'те	заходи'л	заходи'ла	заходи'ло	заходи'ли	535
1307	imperfective	собрать	собира'й	собира'йте	собира'л	собира'ла	собира'ло	собира'ли	1828
1308	perfective	отмечать	отме'ть	отме'тьте	отме'тил	отме'тила	отме'тило	отме'тили	1021
1314	imperfective	потянуть;вытянуть	тяни'	тяни'те	тяну'л	тяну'ла	тяну'ло	тяну'ли	1999
